age,education_level,duration_of_stay,monthly_income_usd,bank_balance_usd,prev_countries_visited,prev_visa_rejections,has_return_ticket,has_criminal_record,visa_approved,financial_ratio,travel_history_score,risk_flag,nationality_American,nationality_Australian,nationality_British,nationality_Canadian,nationality_Chinese,nationality_German,nationality_Indian,nationality_Nigerian,marital_status_Divorced,marital_status_Married,marital_status_Single,destination_country_Australia,destination_country_Canada,destination_country_France,destination_country_Germany,destination_country_UK,destination_country_USA,visa_type_Student,visa_type_Tourist,visa_type_Work
33,1,159,12968,44299,9,3,0,0,0,3.416024059222702,6,3,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
37,2,101,7468,81147,10,5,1,0,0,10.865961435457955,5,5,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
51,3,231,13664,91541,2,1,0,0,1,6.699429156908665,1,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
53,2,244,11894,117475,19,0,0,0,1,9.876828653102404,19,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
68,3,58,6678,6643,16,4,0,0,0,0.9947589098532494,12,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
58,2,329,9113,147227,12,5,0,0,0,16.15571162076155,7,5,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
54,1,83,1520,95413,15,3,1,0,0,62.771710526315786,12,3,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
55,1,294,6379,58481,13,5,1,1,0,9.167737889951404,8,6,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
45,1,124,642,140392,11,4,1,0,0,218.6791277258567,7,4,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
25,1,327,11319,141103,19,2,1,0,1,12.466030568071384,17,2,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
66,1,138,2391,25963,13,3,1,1,0,10.858636553743203,10,4,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
53,3,356,11057,6452,11,2,0,0,1,0.5835217509270145,9,2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
40,0,139,2547,195132,9,5,1,0,0,76.61248527679624,4,5,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False
62,1,225,13073,133167,0,3,1,0,0,10.186414747953798,-3,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
18,1,24,4047,156523,5,0,0,0,1,38.676303434642946,5,0,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True
28,3,350,12567,8404,6,5,0,0,0,0.6687355773056418,1,5,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
36,2,355,13516,104242,8,1,0,0,0,7.712488902042025,7,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
19,2,288,11571,99626,20,0,1,0,1,8.609973208884279,20,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
49,1,71,2409,121994,11,0,0,0,1,50.6409298464093,11,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
22,2,60,8201,33670,12,3,0,0,0,4.10559687842946,9,3,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
39,2,249,1036,106938,12,1,1,0,1,103.22200772200772,11,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
37,1,357,10622,180757,11,3,0,0,0,17.017228393899455,8,3,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
52,0,319,9868,49072,4,2,0,0,0,4.972841507904337,2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
54,2,358,2379,151332,14,1,1,0,1,63.611601513240856,13,1,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
24,0,333,3546,6081,12,3,1,0,0,1.7148900169204737,9,3,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
58,1,36,6282,96152,4,4,1,0,0,15.305953517987902,0,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
52,1,179,14064,96556,2,0,1,0,1,6.86547212741752,2,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
19,2,216,2264,37016,3,2,0,0,0,16.34982332155477,1,2,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
41,1,197,7185,44744,10,3,0,0,0,6.227418232428671,7,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
53,1,11,1106,98093,14,1,0,0,0,88.69168173598554,13,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
37,3,61,6279,112777,9,3,1,0,0,17.96098104793757,6,3,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
39,3,363,8452,108395,7,5,0,0,0,12.824775201135825,2,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
28,0,169,8989,191004,6,1,1,0,1,21.24863722327289,5,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
20,0,288,8778,149903,20,2,0,0,0,17.07712462975621,18,2,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
39,2,137,5878,79313,18,5,1,0,0,13.493194964273563,13,5,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
45,1,204,13657,83961,11,5,1,0,0,6.147836274438017,6,5,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True
65,2,138,8903,178282,13,1,0,0,1,20.024935415028644,12,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
30,1,308,4869,2192,3,2,0,0,0,0.45019511193263506,1,2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
42,0,293,10382,146281,8,3,1,0,0,14.089867077634366,5,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
52,0,173,3026,26961,9,4,0,1,0,8.909781890284204,5,5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
53,2,324,13037,128075,0,4,0,0,0,9.823962568075478,-4,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
57,2,293,5325,164281,3,4,1,0,0,30.850892018779344,-1,4,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
37,0,234,2491,14923,7,1,1,0,0,5.990766760337214,6,1,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
45,2,107,13346,120164,13,5,1,0,0,9.003746440881162,8,5,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
62,3,136,13229,173346,20,3,1,0,1,13.103484768312041,17,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
24,0,263,12659,104807,16,3,1,0,0,8.279247965874081,13,3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
20,0,264,3455,119767,5,1,1,0,1,34.664833574529666,4,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
33,2,217,13914,84872,0,3,1,0,1,6.099755641799626,-3,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
34,2,115,9659,2619,10,3,0,0,0,0.27114608137488355,7,3,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
39,0,111,4088,5673,10,3,1,0,0,1.387720156555773,7,3,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
55,0,194,2811,121643,7,3,0,0,0,43.27392387050872,4,3,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
46,1,70,5366,81346,16,4,1,0,0,15.159522922102125,12,4,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
34,0,52,612,17518,13,4,1,0,0,28.624183006535947,9,4,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
51,1,310,3954,168949,0,3,0,0,0,42.72862923621649,-3,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
40,3,158,14597,89748,1,5,0,0,0,6.1483866547920805,-4,5,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
61,0,159,13379,4513,10,3,1,0,0,0.3373196800956723,7,3,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
34,1,18,3637,148271,20,3,1,0,0,40.767390706626344,17,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
51,2,22,9583,87321,8,1,0,0,1,9.112073463424816,7,1,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
60,1,277,11374,134496,1,0,0,0,1,11.824863724283453,1,0,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
51,3,270,6257,55234,5,4,0,0,0,8.82755314048266,1,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
59,1,173,2827,44281,8,0,1,0,1,15.66360099044924,8,0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
46,3,41,8872,144423,0,0,0,0,1,16.27851668169522,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
25,1,202,9009,13911,19,1,0,0,0,1.5441225441225441,18,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
55,1,259,10502,124050,3,0,0,0,1,11.812035802704246,3,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
34,3,275,11714,17460,18,1,0,0,1,1.4905241591258322,17,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
30,0,309,6289,133540,15,3,1,0,0,21.233900461122595,12,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
51,2,107,3760,24129,10,2,0,0,0,6.417287234042553,8,2,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
32,3,30,3659,94296,16,5,1,0,0,25.77097567641432,11,5,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True
32,3,277,2145,165260,0,2,0,0,0,77.04428904428904,-2,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
29,3,163,4809,68116,7,5,1,1,0,14.164275317113745,2,6,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
61,3,295,9337,16610,1,2,0,0,0,1.7789439862910998,-1,2,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
37,1,45,3976,74125,10,2,1,0,0,18.64310865191147,8,2,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
61,1,250,3103,106431,3,2,1,0,0,34.2993876893329,1,2,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
58,2,53,10807,33411,13,2,0,0,0,3.0916072915702784,11,2,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
50,2,85,1372,145920,1,0,0,0,1,106.35568513119533,1,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
41,2,197,4930,91861,2,1,1,0,1,18.633062880324545,1,1,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
29,0,306,9915,49742,3,4,0,0,0,5.01684316691881,-1,4,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False
53,0,185,2958,65396,0,1,1,0,0,22.10818120351589,-1,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False
42,3,167,9736,97770,16,5,0,0,0,10.042111750205423,11,5,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
29,3,273,3676,181038,15,4,0,0,0,49.24863982589771,11,4,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
45,0,174,14125,5928,6,1,1,0,0,0.41968141592920355,5,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
49,1,110,10293,84469,11,4,1,0,0,8.206450986107063,7,4,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
61,0,255,9035,129806,13,4,0,0,0,14.367017155506364,9,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
40,1,295,5737,116756,3,0,1,0,1,20.35140317238975,3,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
52,3,93,7487,138961,0,1,1,0,1,18.56030452784827,-1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
62,2,106,10278,167970,10,5,1,0,0,16.342673671920608,5,5,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
24,0,141,7455,61036,4,2,1,0,1,8.187256874580818,2,2,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False
43,2,335,8755,44030,20,1,0,0,1,5.029126213592233,19,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
62,2,202,8525,42937,18,2,1,0,0,5.036598240469208,16,2,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
44,1,112,2008,67901,2,4,0,0,0,33.815239043824704,-2,4,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
43,0,310,2557,136640,13,4,1,0,0,53.43762221353148,9,4,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
65,2,80,14578,127378,5,4,1,0,0,8.737686925504184,1,4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
41,3,141,4537,146563,5,4,1,0,0,32.30394533832929,1,4,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
52,3,58,2758,126442,20,0,0,0,1,45.84554024655547,20,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
34,1,329,12281,80046,9,4,0,0,0,6.517873137366664,5,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
52,0,278,14577,95633,11,4,0,0,0,6.560540577622282,7,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
20,2,97,8257,128039,16,1,1,0,1,15.506721569577328,15,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
58,3,212,10363,63264,1,5,0,1,0,6.104795908520699,-4,6,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False
30,2,216,4861,78973,3,0,1,0,1,16.24624562847151,3,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
32,1,107,4768,121559,0,2,1,1,0,25.494756711409394,-2,3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
59,1,233,14108,3638,15,0,1,0,1,0.2578678763821945,15,0,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
62,2,65,3203,36815,8,0,0,0,1,11.493911957539806,8,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
56,2,360,10603,20811,6,4,0,1,0,1.9627463925304158,2,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
39,0,264,7690,12396,13,5,0,1,0,1.611963589076723,8,6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
31,0,67,14989,147493,12,1,1,0,1,9.840082727333378,11,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
68,3,214,14755,192400,11,1,0,0,1,13.039647577092511,10,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
35,3,226,13659,145084,18,1,1,0,1,10.621861044000292,17,1,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
33,3,50,9183,51071,15,4,0,0,0,5.561472285745399,11,4,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True
66,2,132,2488,86969,9,4,0,0,0,34.95538585209003,5,4,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
34,3,48,697,18629,12,2,1,0,0,26.727403156384504,10,2,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
62,3,115,7505,155934,2,0,1,0,1,20.777348434377082,2,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
57,2,304,14215,13300,0,1,1,0,1,0.9356313753077735,-1,1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True
64,0,79,4756,42817,14,1,1,0,0,9.00273338940286,13,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
30,1,28,8576,43980,1,4,0,0,0,5.128264925373134,-3,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
54,1,161,6459,186019,0,5,0,0,0,28.799969035454406,-5,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
63,1,158,10334,35338,19,1,1,0,1,3.4195858331720532,18,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
43,1,146,8535,7491,16,2,1,0,0,0.8776801405975395,14,2,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
52,0,182,1902,174890,9,4,1,0,0,91.95057833859096,5,4,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
42,3,205,8117,170435,6,5,1,0,0,20.997289639029198,1,5,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
24,3,249,2048,164644,12,2,0,0,1,80.392578125,10,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
69,3,234,6004,179912,18,0,1,0,1,29.9653564290473,18,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
31,3,240,12485,147025,4,5,1,0,0,11.776131357629154,-1,5,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
52,0,304,3530,22169,7,5,1,0,0,6.280169971671388,2,5,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
53,3,312,1718,8904,20,2,1,0,0,5.182770663562282,18,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
53,3,222,7751,44070,20,2,1,0,0,5.685717971874597,18,2,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
21,2,269,8644,188866,12,1,1,0,1,21.849375289217953,11,1,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
20,3,32,6978,147236,13,3,0,0,0,21.100028661507594,10,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
27,3,281,7164,36709,12,0,1,0,1,5.124092685650474,12,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
44,3,29,13326,98047,15,1,0,1,0,7.3575716644154285,14,2,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
48,3,95,6550,14038,1,4,1,0,0,2.143206106870229,-3,4,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
25,2,126,582,165306,11,4,0,0,0,284.03092783505156,7,4,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
37,1,208,10718,16582,2,5,0,0,0,1.547116999440194,-3,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
55,2,236,5424,55924,9,4,1,0,0,10.31047197640118,5,4,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
47,2,236,9214,98447,1,2,0,0,1,10.68450184501845,-1,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
23,1,112,6576,18673,16,3,1,0,0,2.8395681265206814,13,3,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
64,3,229,1214,13653,0,0,1,0,1,11.246293245469522,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
19,0,91,3464,197892,7,0,0,0,1,57.12817551963048,7,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
42,1,293,9067,70393,1,0,0,0,1,7.763648395279585,1,0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
53,0,201,11279,76009,10,5,0,0,0,6.738983952478057,5,5,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
64,1,231,10404,24229,17,0,0,0,1,2.3288158400615147,17,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
37,3,174,11665,163701,14,3,0,0,1,14.03351907415345,11,3,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
45,1,149,6654,44807,19,5,0,0,0,6.733844304177938,14,5,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
24,3,53,14157,12844,8,4,0,0,0,0.9072543617998163,4,4,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
23,3,244,1024,183318,1,3,0,0,0,179.021484375,-2,3,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False
20,2,334,5188,191282,11,0,1,0,1,36.870084811102544,11,0,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False
26,1,331,12192,131604,14,0,0,0,1,10.794291338582678,14,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
57,0,186,2570,70816,10,4,0,0,0,27.554863813229574,6,4,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
57,0,283,14608,1319,0,0,1,0,1,0.09029299014238773,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
64,2,308,4731,183360,11,3,1,0,0,38.7571337983513,8,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
69,1,149,10336,50926,15,5,0,0,0,4.927051083591332,10,5,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
30,1,273,12674,73961,12,3,1,0,0,5.835647782862553,9,3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
41,0,277,9692,75330,20,5,0,0,0,7.772389599669831,15,5,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
45,3,256,4725,137245,3,3,0,0,0,29.046560846560848,0,3,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False
69,1,226,2177,119841,7,5,1,0,0,55.04869085898025,2,5,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
46,3,260,4546,43574,5,0,1,0,1,9.585129784425868,5,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
37,2,272,10951,48562,11,3,1,0,0,4.434480869327002,8,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
64,3,206,7819,76678,18,5,0,0,0,9.806624888093106,13,5,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
36,2,66,14365,11590,13,0,0,0,1,0.8068221371388792,13,0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
43,0,235,10401,135694,5,4,0,0,0,13.04624555331218,1,4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
56,0,94,4687,141161,5,0,1,0,1,30.11755920631534,5,0,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
69,0,248,7679,77526,10,5,1,0,0,10.095845813256934,5,5,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
39,0,228,11822,107604,17,5,0,0,0,9.102013195736761,12,5,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
48,3,200,7253,11547,7,0,0,0,1,1.5920308837722321,7,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
31,3,185,11850,62537,2,2,0,0,1,5.2773839662447255,0,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
56,0,254,4857,168755,16,0,1,0,1,34.744698373481576,16,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
66,1,44,8240,125300,16,2,0,0,1,15.20631067961165,14,2,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
68,2,82,1496,167210,4,5,0,0,0,111.77139037433155,-1,5,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
37,1,151,6966,119037,13,2,1,0,0,17.088285960378983,11,2,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
38,3,98,2503,68621,20,0,0,0,1,27.415501398322014,20,0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
48,3,331,9025,193239,18,2,1,0,1,21.41152354570637,16,2,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
68,1,230,12930,117626,1,2,0,0,0,9.097138437741686,-1,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
47,2,109,4895,170167,16,0,1,0,1,34.763432073544436,16,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
52,1,218,2292,171784,16,3,0,0,0,74.94938917975567,13,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
59,1,300,12551,58328,1,3,1,0,0,4.6472791012668315,-2,3,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
43,3,88,6833,74313,9,4,1,0,0,10.87560368798478,5,4,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
23,3,335,5630,72819,5,4,0,0,0,12.934103019538188,1,4,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
69,3,75,5751,183811,4,1,1,1,1,31.961571900539038,3,2,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
36,1,7,13444,140178,2,2,0,0,0,10.426807497768522,0,2,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
20,2,349,11809,170242,6,0,1,0,1,14.416292658142096,6,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
32,3,71,4964,30832,11,3,1,0,1,6.211120064464142,8,3,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True
67,2,250,743,72517,6,0,1,0,1,97.60026917900404,6,0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
63,3,71,6879,198991,2,3,0,0,1,28.927315016717547,-1,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
52,0,221,4933,110996,19,1,1,0,1,22.500709507399147,18,1,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
52,2,119,9953,9346,19,4,0,0,0,0.9390133628051843,15,4,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
18,1,14,8383,44634,18,5,1,0,0,5.324346892520578,13,5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
